t,x0,y0,z0,vx0,vy0,vz0,x1,y1,z1,vx1,vy1,vz1,x2,y2,z2,vx2,vy2,vz2
7.356472e+10,-7.465077e+01,-8.473898e-01,-2.446925e-08,4.857177e+00,4.181391e-04,-1.601346e-08,2.807599e+01,3.047840e-01,-2.773487e-02,7.698865e+00,-6.847751e-01,3.971995e+00,2.744474e+01,3.116122e-01,1.520074e-04,-1.837906e+00,3.598258e-03,-2.176814e-02
7.372694e+10,-7.461472e+01,-8.473867e-01,-2.458808e-08,4.857213e+00,4.185401e-04,-1.601298e-08,2.812995e+01,2.997430e-01,1.832398e-03,6.871356e+00,-6.732556e-01,3.989174e+00,2.743112e+01,3.116387e-01,-1.003319e-05,-1.833384e+00,3.534978e-03,-2.186229e-02
7.391930e+10,-7.457198e+01,-8.473830e-01,-2.472900e-08,4.857255e+00,4.190164e-04,-1.601391e-08,2.818677e+01,2.938880e-01,3.687064e-02,6.069328e+00,-6.571921e-01,3.968866e+00,2.741501e+01,3.116694e-01,-2.020569e-04,-1.829004e+00,3.446768e-03,-2.175099e-02
7.414797e+10,-7.452117e+01,-8.473786e-01,-2.489655e-08,4.857305e+00,4.195836e-04,-1.601752e-08,2.824606e+01,2.871181e-01,7.812610e-02,5.290929e+00,-6.369736e-01,3.914237e+00,2.739590e+01,3.117049e-01,-4.281535e-04,-1.824756e+00,3.335753e-03,-2.145160e-02
7.442051e+10,-7.446060e+01,-8.473734e-01,-2.509630e-08,4.857364e+00,4.202611e-04,-1.602596e-08,2.830714e+01,2.793269e-01,1.264065e-01,4.533977e+00,-6.128974e-01,3.827806e+00,2.737317e+01,3.117456e-01,-6.927496e-04,-1.820630e+00,3.203555e-03,-2.097792e-02
7.474607e+10,-7.438826e+01,-8.473671e-01,-2.533510e-08,4.857435e+00,4.210727e-04,-1.604269e-08,2.836899e+01,2.704068e-01,1.825600e-01,3.795936e+00,-5.851669e-01,3.711426e+00,2.734609e+01,3.117922e-01,-1.000494e-03,-1.816612e+00,3.051280e-03,-2.034011e-02
7.513576e+10,-7.430166e+01,-8.473596e-01,-2.562136e-08,4.857521e+00,4.220471e-04,-1.607324e-08,2.843001e+01,2.602568e-01,2.474344e-01,3.073859e+00,-5.538850e-01,3.566244e+00,2.731374e+01,3.118450e-01,-1.356031e-03,-1.812686e+00,2.879483e-03,-1.954446e-02
7.559108e+10,-7.420048e+01,-8.473508e-01,-2.595666e-08,4.857621e+00,4.231901e-04,-1.612463e-08,2.848659e+01,2.490780e-01,3.199509e-01,2.380773e+00,-5.198971e-01,3.396999e+00,2.727602e+01,3.119031e-01,-1.753451e-03,-1.808925e+00,2.692793e-03,-1.861693e-02
7.612024e+10,-7.408289e+01,-8.473405e-01,-2.634796e-08,4.857738e+00,4.245242e-04,-1.620684e-08,2.853590e+01,2.369401e-01,3.998547e-01,1.713160e+00,-4.833760e-01,3.205438e+00,2.723227e+01,3.119658e-01,-2.191356e-03,-1.805309e+00,2.492149e-03,-1.756709e-02
7.673232e+10,-7.394686e+01,-8.473286e-01,-2.680346e-08,4.857873e+00,4.260754e-04,-1.633307e-08,2.857455e+01,2.239587e-01,4.866044e-01,1.066335e+00,-4.443271e-01,2.992189e+00,2.718177e+01,3.120325e-01,-2.666780e-03,-1.801814e+00,2.277571e-03,-1.639840e-02
7.743517e+10,-7.379066e+01,-8.473149e-01,-2.733152e-08,4.858029e+00,4.278672e-04,-1.651955e-08,2.859844e+01,2.103490e-01,5.790137e-01,4.363220e-01,-4.026874e-01,2.757278e+00,2.712389e+01,3.121020e-01,-3.173220e-03,-1.798419e+00,2.048707e-03,-1.511099e-02
7.823249e+10,-7.361345e+01,-8.472992e-01,-2.793873e-08,4.858207e+00,4.299135e-04,-1.678367e-08,2.860287e+01,1.964759e-01,6.748815e-01,-1.791383e-01,-3.584205e-01,2.500714e+00,2.705836e+01,3.121723e-01,-3.698614e-03,-1.795112e+00,1.805350e-03,-1.370492e-02
7.915090e+10,-7.340933e+01,-8.472811e-01,-2.865143e-08,4.858414e+00,4.322891e-04,-1.715318e-08,2.858204e+01,1.824413e-01,7.738940e-01,-7.998202e-01,-3.100059e-01,2.213513e+00,2.698301e+01,3.122425e-01,-4.241243e-03,-1.791787e+00,1.539140e-03,-1.213094e-02
8.028580e+10,-7.315708e+01,-8.472586e-01,-2.955571e-08,4.858670e+00,4.352520e-04,-1.769571e-08,2.852249e+01,1.678523e-01,8.797203e-01,-1.481567e+00,-2.522068e-01,1.863189e+00,2.689007e+01,3.123141e-01,-4.821213e-03,-1.788145e+00,1.221281e-03,-1.021102e-02
8.169361e+10,-7.284415e+01,-8.472304e-01,-3.071994e-08,4.858990e+00,4.389702e-04,-1.847430e-08,2.840201e+01,1.538991e-01,9.855920e-01,-2.249113e+00,-1.809238e-01,1.421924e+00,2.677504e+01,3.123802e-01,-5.401433e-03,-1.784057e+00,8.292470e-04,-7.792715e-03
8.331273e+10,-7.248422e+01,-8.471978e-01,-3.212449e-08,4.859362e+00,4.433060e-04,-1.946026e-08,2.820438e+01,1.436285e-01,1.071200e+00,-3.083051e+00,-9.532658e-02,8.810154e-01,2.664306e+01,3.124244e-01,-5.870597e-03,-1.779624e+00,3.585368e-04,-4.828315e-03
8.474734e+10,-7.216529e+01,-8.471686e-01,-3.343106e-08,4.859695e+00,4.472019e-04,-2.035382e-08,2.797789e+01,1.400659e-01,1.111736e+00,-3.822740e+00,-1.151343e-02,3.417134e-01,2.652639e+01,3.124331e-01,-6.092754e-03,-1.775693e+00,-1.022336e-04,-1.872721e-03
8.594257e+10,-7.189956e+01,-8.471440e-01,-3.456370e-08,4.859974e+00,4.504873e-04,-2.106595e-08,2.775134e+01,1.415756e-01,1.116485e+00,-4.471120e+00,6.880106e-02,-1.826751e-01,2.642939e+01,3.124158e-01,-6.118775e-03,-1.772243e+00,-5.436042e-04,1.001141e-03
8.697272e+10,-7.167051e+01,-8.471227e-01,-3.556991e-08,4.860216e+00,4.533482e-04,-2.162482e-08,2.752653e+01,1.466904e-01,1.095523e+00,-5.079737e+00,1.507526e-01,-7.244130e-01,2.634595e+01,3.123799e-01,-6.003899e-03,-1.768997e+00,-9.937894e-04,3.970085e-03
8.784313e+10,-7.147698e+01,-8.471046e-01,-3.643942e-08,4.860422e+00,4.557868e-04,-2.203784e-08,2.731304e+01,1.543094e-01,1.055895e+00,-5.654565e+00,2.347772e-01,-1.286039e+00,2.627557e+01,3.123314e-01,-5.786720e-03,-1.765923e+00,-1.455180e-03,7.048024e-03
8.857306e+10,-7.131467e+01,-8.470894e-01,-3.718038e-08,4.860596e+00,4.578472e-04,-2.233096e-08,2.711526e+01,1.635507e-01,1.003504e+00,-6.203522e+00,3.219100e-01,-1.874366e+00,2.621664e+01,3.122751e-01,-5.499595e-03,-1.762979e+00,-1.933465e-03,1.027230e-02
8.918198e+10,-7.117927e+01,-8.470766e-01,-3.780535e-08,4.860742e+00,4.595767e-04,-2.253207e-08,2.693528e+01,1.737394e-01,9.429784e-01,-6.731794e+00,4.131498e-01,-2.496278e+00,2.616757e+01,3.122146e-01,-5.167890e-03,-1.760138e+00,-2.434136e-03,1.368063e-02
8.968827e+10,-7.106669e+01,-8.470659e-01,-3.832883e-08,4.860863e+00,4.610222e-04,-2.266610e-08,2.677359e+01,1.843793e-01,8.778081e-01,-7.242657e+00,5.095392e-01,-3.159229e+00,2.612683e+01,3.121523e-01,-4.810730e-03,-1.757383e+00,-2.962923e-03,1.731387e-02
9.010828e+10,-7.097328e+01,-8.470570e-01,-3.876523e-08,4.860964e+00,4.622267e-04,-2.275307e-08,2.662979e+01,1.951144e-01,8.105613e-01,-7.737605e+00,6.121769e-01,-3.871320e+00,2.609309e+01,3.120902e-01,-4.442190e-03,-1.754708e+00,-3.525864e-03,2.121641e-02
9.045628e+10,-7.089590e+01,-8.470497e-01,-3.912792e-08,4.861048e+00,4.632281e-04,-2.280803e-08,2.650290e+01,2.056984e-01,7.430742e-01,-8.216475e+00,7.222654e-01,-4.641645e+00,2.606518e+01,3.120295e-01,-4.072334e-03,-1.752114e+00,-4.129564e-03,2.543810e-02
9.074445e+10,-7.083181e+01,-8.470436e-01,-3.942884e-08,4.861117e+00,4.640599e-04,-2.284183e-08,2.639161e+01,2.159688e-01,6.766073e-01,-8.677409e+00,8.411757e-01,-5.480779e+00,2.604209e+01,3.119709e-01,-3.708068e-03,-1.749614e+00,-4.781548e-03,3.003690e-02
9.098316e+10,-7.077873e+01,-8.470385e-01,-3.967840e-08,4.861175e+00,4.647507e-04,-2.286197e-08,2.629451e+01,2.258288e-01,6.119648e-01,-9.116632e+00,9.705439e-01,-6.401543e+00,2.602300e+01,3.119150e-01,-3.353801e-03,-1.747228e+00,-5.490794e-03,3.508306e-02
9.118120e+10,-7.073468e+01,-8.470343e-01,-3.988558e-08,4.861223e+00,4.653249e-04,-2.287352e-08,2.621008e+01,2.352344e-01,5.495762e-01,-9.527984e+00,1.112442e+00,-7.420344e+00,2.600718e+01,3.118619e-01,-3.011886e-03,-1.744991e+00,-6.268666e-03,4.066650e-02
9.134321e+10,-7.069865e+01,-8.470308e-01,-4.005514e-08,4.861262e+00,4.657955e-04,-2.287972e-08,2.613812e+01,2.440235e-01,4.906435e-01,-9.895358e+00,1.266580e+00,-8.537016e+00,2.599425e+01,3.118125e-01,-2.688911e-03,-1.742993e+00,-7.113577e-03,4.678632e-02
9.147221e+10,-7.066996e+01,-8.470281e-01,-4.019018e-08,4.861294e+00,4.661707e-04,-2.288276e-08,2.607883e+01,2.519560e-01,4.369211e-01,-1.019644e+01,1.429068e+00,-9.725028e+00,2.598397e+01,3.117680e-01,-2.394490e-03,-1.741354e+00,-8.004219e-03,5.329711e-02
9.157659e+10,-7.064675e+01,-8.470259e-01,-4.029945e-08,4.861319e+00,4.664746e-04,-2.288412e-08,2.602959e+01,2.591738e-01,3.875811e-01,-1.042200e+01,1.601848e+00,-1.100018e+01,2.597566e+01,3.117276e-01,-2.124087e-03,-1.740127e+00,-8.951232e-03,6.028544e-02
9.166171e+10,-7.062782e+01,-8.470240e-01,-4.038856e-08,4.861340e+00,4.667226e-04,-2.288460e-08,2.598872e+01,2.657539e-01,3.421983e-01,-1.055613e+01,1.785766e+00,-1.237087e+01,2.596889e+01,3.116909e-01,-1.875370e-03,-1.739400e+00,-9.959273e-03,6.779740e-02
9.173176e+10,-7.061224e+01,-8.470225e-01,-4.046189e-08,4.861357e+00,4.669269e-04,-2.288465e-08,2.595482e+01,2.717773e-01,3.002941e-01,-1.057787e+01,1.981849e+00,-1.384747e+01,2.596331e+01,3.116573e-01,-1.645718e-03,-1.739287e+00,-1.103396e-02,7.588976e-02
9.179003e+10,-7.059928e+01,-8.470213e-01,-4.052290e-08,4.861371e+00,4.670970e-04,-2.288450e-08,2.592674e+01,2.773287e-01,2.613416e-01,-1.045868e+01,2.191459e+00,-1.544385e+01,2.595868e+01,3.116264e-01,-1.432243e-03,-1.739945e+00,-1.218277e-02,8.463859e-02
9.183925e+10,-7.058834e+01,-8.470202e-01,-4.057442e-08,4.861383e+00,4.672407e-04,-2.288428e-08,2.590349e+01,2.825064e-01,2.246946e-01,-1.015650e+01,2.416914e+00,-1.718279e+01,2.595476e+01,3.115977e-01,-1.231403e-03,-1.741606e+00,-1.341841e-02,9.416867e-02
9.188197e+10,-7.057883e+01,-8.470193e-01,-4.061916e-08,4.861393e+00,4.673655e-04,-2.288405e-08,2.588412e+01,2.874631e-01,1.892934e-01,-9.597439e+00,2.663960e+00,-1.911693e+01,2.595135e+01,3.115702e-01,-1.037390e-03,-1.744674e+00,-1.477237e-02,1.047686e-01
9.191917e+10,-7.057056e+01,-8.470185e-01,-4.065809e-08,4.861402e+00,4.674741e-04,-2.288385e-08,2.586849e+01,2.922154e-01,1.550214e-01,-8.678200e+00,2.931587e+00,-2.125166e+01,2.594838e+01,3.115438e-01,-8.495652e-04,-1.749715e+00,-1.623911e-02,1.164677e-01
9.194925e+10,-7.056387e+01,-8.470179e-01,-4.068959e-08,4.861410e+00,4.675621e-04,-2.288369e-08,2.585736e+01,2.964247e-01,1.243530e-01,-7.389251e+00,3.191847e+00,-2.337731e+01,2.594596e+01,3.115205e-01,-6.814897e-04,-1.756781e+00,-1.766548e-02,1.281172e-01
9.197239e+10,-7.055873e+01,-8.470174e-01,-4.071381e-08,4.861415e+00,4.676297e-04,-2.288358e-08,2.585031e+01,2.999216e-01,9.861899e-02,-5.826644e+00,3.418240e+00,-2.528188e+01,2.594410e+01,3.115012e-01,-5.404570e-04,-1.765347e+00,-1.890623e-02,1.385550e-01
9.199291e+10,-7.055416e+01,-8.470170e-01,-4.073530e-08,4.861420e+00,4.676897e-04,-2.288351e-08,2.584574e+01,3.032300e-01,7.402096e-02,-3.781548e+00,3.628955e+00,-2.712886e+01,2.594244e+01,3.114829e-01,-4.056498e-04,-1.776557e+00,-2.006105e-02,1.486772e-01
9.200967e+10,-7.055043e+01,-8.470166e-01,-4.075284e-08,4.861424e+00,4.677388e-04,-2.288346e-08,2.584369e+01,3.060759e-01,5.263492e-02,-1.449727e+00,3.791184e+00,-2.864611e+01,2.594107e+01,3.114671e-01,-2.884456e-04,-1.789338e+00,-2.095015e-02,1.569923e-01
9.202348e+10,-7.054736e+01,-8.470163e-01,-4.076730e-08,4.861428e+00,4.677791e-04,-2.288344e-08,2.584353e+01,3.085061e-01,3.417704e-02,1.052913e+00,3.897628e+00,-2.976397e+01,2.593994e+01,3.114537e-01,-1.872890e-04,-1.803055e+00,-2.153352e-02,1.631186e-01
9.203729e+10,-7.054429e+01,-8.470160e-01,-4.078175e-08,4.861431e+00,4.678195e-04,-2.288342e-08,2.584515e+01,3.109887e-01,1.510149e-02,4.161145e+00,3.951689e+00,-3.056281e+01,2.593879e+01,3.114400e-01,-8.274724e-05,-1.820090e+00,-2.182981e-02,1.674966e-01
9.205109e+10,-7.054122e+01,-8.470157e-01,-4.079621e-08,4.861434e+00,4.678599e-04,-2.288342e-08,2.584891e+01,3.134796e-01,-4.307782e-03,7.855954e+00,3.917537e+00,-3.076993e+01,2.593764e+01,3.114262e-01,2.362348e-05,-1.840341e+00,-2.164266e-02,1.686317e-01
9.206337e+10,-7.053849e+01,-8.470155e-01,-4.080906e-08,4.861437e+00,4.678959e-04,-2.288342e-08,2.585434e+01,3.156474e-01,-2.147094e-02,1.147786e+01,3.783283e+00,-3.021265e+01,2.593660e+01,3.114143e-01,1.176846e-04,-1.860191e+00,-2.090691e-02,1.655776e-01
9.207565e+10,-7.053576e+01,-8.470152e-01,-4.082191e-08,4.861440e+00,4.679318e-04,-2.288343e-08,2.586181e+01,3.177083e-01,-3.808670e-02,1.512064e+01,3.536522e+00,-2.880921e+01,2.593555e+01,3.114029e-01,2.087457e-04,-1.880156e+00,-1.955457e-02,1.578862e-01
9.208797e+10,-7.053302e+01,-8.470149e-01,-4.083481e-08,4.861443e+00,4.679679e-04,-2.288344e-08,2.587130e+01,3.196077e-01,-5.373719e-02,1.842722e+01,3.185950e+00,-2.658028e+01,2.593448e+01,3.113924e-01,2.945167e-04,-1.898279e+00,-1.763331e-02,1.456707e-01
9.210240e+10,-7.052981e+01,-8.470146e-01,-4.084992e-08,4.861447e+00,4.680101e-04,-2.288346e-08,2.588451e+01,3.215510e-01,-7.020985e-02,2.143815e+01,2.693198e+00,-2.324149e+01,2.593322e+01,3.113816e-01,3.847936e-04,-1.914781e+00,-1.493284e-02,1.273728e-01
9.211683e+10,-7.052660e+01,-8.470143e-01,-4.086502e-08,4.861450e+00,4.680523e-04,-2.288348e-08,2.589935e+01,3.231591e-01,-8.435788e-02,2.334659e+01,2.182033e+00,-1.962511e+01,2.593196e+01,3.113727e-01,4.623305e-04,-1.925241e+00,-1.213146e-02,1.075536e-01
9.213126e+10,-7.052339e+01,-8.470140e-01,-4.088013e-08,4.861454e+00,4.680946e-04,-2.288349e-08,2.591511e+01,3.244403e-01,-9.615607e-02,2.427563e+01,1.709797e+00,-1.617922e+01,2.593068e+01,3.113655e-01,5.269894e-04,-1.930334e+00,-9.543437e-03,8.866872e-02
9.214802e+10,-7.051967e+01,-8.470136e-01,-4.089767e-08,4.861458e+00,4.681437e-04,-2.288349e-08,2.593385e+01,3.255668e-01,-1.071857e-01,2.447880e+01,1.244641e+00,-1.269545e+01,2.592920e+01,3.113592e-01,5.874361e-04,-1.931449e+00,-6.994214e-03,6.957622e-02
9.216478e+10,-7.051594e+01,-8.470133e-01,-4.091522e-08,4.861462e+00,4.681928e-04,-2.288348e-08,2.595251e+01,3.263729e-01,-1.157878e-01,2.411630e+01,8.728323e-01,-9.844762e+00,2.592772e+01,3.113547e-01,6.345790e-04,-1.929464e+00,-4.956567e-03,5.395330e-02
9.218322e+10,-7.051184e+01,-8.470129e-01,-4.093453e-08,4.861467e+00,4.682468e-04,-2.288344e-08,2.597257e+01,3.269696e-01,-1.230030e-01,2.338969e+01,5.557680e-01,-7.361293e+00,2.592610e+01,3.113513e-01,6.741217e-04,-1.925484e+00,-3.218947e-03,4.034288e-02
9.220475e+10,-7.050705e+01,-8.470124e-01,-4.095706e-08,4.861472e+00,4.683099e-04,-2.288337e-08,2.599511e+01,3.273736e-01,-1.291088e-01,2.237442e+01,2.790410e-01,-5.145835e+00,2.592420e+01,3.113489e-01,7.075837e-04,-1.919922e+00,-1.702393e-03,2.820127e-02
9.222778e+10,-7.050193e+01,-8.470119e-01,-4.098117e-08,4.861478e+00,4.683774e-04,-2.288326e-08,2.601810e+01,3.275475e-01,-1.335512e-01,2.126165e+01,6.238904e-02,-3.371345e+00,2.592218e+01,3.113477e-01,7.319297e-04,-1.913825e+00,-5.150778e-04,1.847635e-02
9.225283e+10,-7.049636e+01,-8.470114e-01,-4.100739e-08,4.861484e+00,4.684508e-04,-2.288310e-08,2.604179e+01,3.275155e-01,-1.365487e-01,2.011446e+01,-1.092516e-01,-1.932109e+00,2.591999e+01,3.113477e-01,7.483577e-04,-1.907540e+00,4.255557e-04,1.058875e-02
9.228170e+10,-7.048994e+01,-8.470108e-01,-4.103762e-08,4.861491e+00,4.685354e-04,-2.288286e-08,2.606755e+01,3.272717e-01,-1.382489e-01,1.891402e+01,-2.518050e-01,-7.056221e-01,2.591748e+01,3.113488e-01,7.576752e-04,-1.900964e+00,1.206775e-03,3.867104e-03
9.231879e+10,-7.048169e+01,-8.470100e-01,-4.107645e-08,4.861500e+00,4.686442e-04,-2.288249e-08,2.609847e+01,3.267295e-01,-1.384322e-01,1.756720e+01,-3.788250e-01,4.220861e-01,2.591426e+01,3.113515e-01,7.586799e-04,-1.893586e+00,1.902855e-03,-2.313194e-03
9.235589e+10,-7.047343e+01,-8.470092e-01,-4.111528e-08,4.861509e+00,4.687531e-04,-2.288204e-08,2.612728e+01,3.260084e-01,-1.369993e-01,1.641351e+01,-4.658158e-01,1.223504e+00,2.591105e+01,3.113552e-01,7.508272e-04,-1.887267e+00,2.379560e-03,-6.705291e-03
9.239664e+10,-7.046437e+01,-8.470083e-01,-4.115794e-08,4.861519e+00,4.688727e-04,-2.288149e-08,2.615684e+01,3.250743e-01,-1.340920e-01,1.532813e+01,-5.322981e-01,1.861605e+00,2.590754e+01,3.113600e-01,7.348935e-04,-1.881322e+00,2.743866e-03,-1.020234e-02
9.244325e+10,-7.045401e+01,-8.470073e-01,-4.120672e-08,4.861530e+00,4.690095e-04,-2.288078e-08,2.618837e+01,3.238801e-01,-1.295303e-01,1.427177e+01,-5.844603e-01,2.388018e+00,2.590353e+01,3.113661e-01,7.098938e-04,-1.875537e+00,3.029685e-03,-1.308730e-02
9.249699e+10,-7.044205e+01,-8.470062e-01,-4.126298e-08,4.861543e+00,4.691674e-04,-2.287988e-08,2.622216e+01,3.223902e-01,-1.230968e-01,1.324303e+01,-6.245214e-01,2.819660e+00,2.589893e+01,3.113739e-01,6.746359e-04,-1.869904e+00,3.249178e-03,-1.545287e-02
9.255929e+10,-7.042820e+01,-8.470048e-01,-4.132818e-08,4.861558e+00,4.693505e-04,-2.287879e-08,2.625843e+01,3.205650e-01,-1.145336e-01,1.224289e+01,-6.541029e-01,3.168642e+00,2.589361e+01,3.113834e-01,6.277057e-04,-1.864429e+00,3.411229e-03,-1.736543e-02
9.263178e+10,-7.041208e+01,-8.470033e-01,-4.140405e-08,4.861576e+00,4.695637e-04,-2.287746e-08,2.629737e+01,3.183587e-01,-1.035369e-01,1.127215e+01,-6.745311e-01,3.444869e+00,2.588743e+01,3.113949e-01,5.674394e-04,-1.859115e+00,3.523105e-03,-1.887927e-02
9.271644e+10,-7.039324e+01,-8.470014e-01,-4.149267e-08,4.861597e+00,4.698130e-04,-2.287593e-08,2.633915e+01,3.157189e-01,-8.975285e-02,1.033113e+01,-6.869209e-01,3.656713e+00,2.588024e+01,3.114087e-01,4.918974e-04,-1.853966e+00,3.590914e-03,-2.004026e-02
9.281567e+10,-7.037118e+01,-8.469993e-01,-4.159651e-08,4.861621e+00,4.701053e-04,-2.287424e-08,2.638392e+01,3.125858e-01,-7.277264e-02,9.419727e+00,-6.922195e-01,3.811331e+00,2.587184e+01,3.114251e-01,3.988390e-04,-1.848980e+00,3.619845e-03,-2.088763e-02
9.293233e+10,-7.034523e+01,-8.469968e-01,-4.171858e-08,4.861650e+00,4.704493e-04,-2.287254e-08,2.643176e+01,3.088916e-01,-5.212690e-02,8.537431e+00,-6.912344e-01,3.914881e+00,2.586198e+01,3.114444e-01,2.856920e-04,-1.844155e+00,3.614318e-03,-2.145513e-02
9.306989e+10,-7.031464e+01,-8.469938e-01,-4.186251e-08,4.861683e+00,4.708554e-04,-2.287112e-08,2.648271e+01,3.045601e-01,-2.728051e-02,7.683355e+00,-6.846523e-01,3.972654e+00,2.585039e+01,3.114670e-01,1.495238e-04,-1.839487e+00,3.578095e-03,-2.177175e-02
9.323256e+10,-7.027845e+01,-8.469903e-01,-4.203272e-08,4.861723e+00,4.713364e-04,-2.287053e-08,2.653671e+01,2.995063e-01,2.371456e-03,6.856277e+00,-6.730526e-01,3.989176e+00,2.583672e+01,3.114934e-01,-1.298100e-05,-1.834969e+00,3.514347e-03,-2.186230e-02
9.342546e+10,-7.023555e+01,-8.469862e-01,-4.223455e-08,4.861771e+00,4.719077e-04,-2.287174e-08,2.659356e+01,2.936369e-01,3.750611e-02,6.054653e+00,-6.569162e-01,3.968269e+00,2.582055e+01,3.115241e-01,-2.055331e-04,-1.830593e+00,3.425702e-03,-2.174772e-02
9.365480e+10,-7.018454e+01,-8.469812e-01,-4.247453e-08,4.861827e+00,4.725883e-04,-2.287639e-08,2.665286e+01,2.868508e-01,7.887083e-02,5.276623e+00,-6.366306e-01,3.913090e+00,2.580137e+01,3.115594e-01,-4.322284e-04,-1.826350e+00,3.314277e-03,-2.144531e-02
9.392813e+10,-7.012375e+01,-8.469753e-01,-4.276065e-08,4.861895e+00,4.734014e-04,-2.288722e-08,2.671395e+01,2.790416e-01,1.272742e-01,4.520002e+00,-6.124916e-01,3.826145e+00,2.577855e+01,3.116000e-01,-6.974983e-04,-1.822228e+00,3.181684e-03,-2.096882e-02
9.425465e+10,-7.005112e+01,-8.469682e-01,-4.310267e-08,4.861975e+00,4.743755e-04,-2.290867e-08,2.677577e+01,2.701017e-01,1.835648e-01,3.782247e+00,-5.847009e-01,3.709276e+00,2.575137e+01,3.116464e-01,-1.005994e-03,-1.818215e+00,3.029020e-03,-2.032833e-02
9.464550e+10,-6.996419e+01,-8.469597e-01,-4.351262e-08,4.862072e+00,4.755454e-04,-2.294781e-08,2.683673e+01,2.599303e-01,2.485898e-01,3.060402e+00,-5.533598e-01,3.563619e+00,2.571889e+01,3.116990e-01,-1.362357e-03,-1.814295e+00,2.856826e-03,-1.953007e-02
9.510195e+10,-6.986266e+01,-8.469498e-01,-4.399246e-08,4.862185e+00,4.769173e-04,-2.301361e-08,2.689317e+01,2.487350e-01,3.212286e-01,2.367802e+00,-5.193296e-01,3.393994e+00,2.568105e+01,3.117567e-01,-1.760447e-03,-1.810541e+00,2.669819e-03,-1.860046e-02
9.563239e+10,-6.974467e+01,-8.469382e-01,-4.455214e-08,4.862317e+00,4.785190e-04,-2.311881e-08,2.694229e+01,2.365821e-01,4.012471e-01,1.700607e+00,-4.827682e-01,3.202076e+00,2.563716e+01,3.118190e-01,-2.198980e-03,-1.806933e+00,2.468856e-03,-1.754867e-02
9.624587e+10,-6.960820e+01,-8.469247e-01,-4.520313e-08,4.862470e+00,4.803817e-04,-2.328030e-08,2.698069e+01,2.235887e-01,4.880960e-01,1.054130e+00,-4.436793e-01,2.988481e+00,2.558649e+01,3.118852e-01,-2.674947e-03,-1.803447e+00,2.253944e-03,-1.637808e-02
9.695021e+10,-6.945152e+01,-8.469092e-01,-4.595696e-08,4.862647e+00,4.825337e-04,-2.351882e-08,2.700424e+01,2.099718e-01,5.805750e-01,4.244183e-01,-4.019996e-01,2.753229e+00,2.552844e+01,3.119541e-01,-3.181770e-03,-1.800061e+00,2.024727e-03,-1.508881e-02
9.774894e+10,-6.927383e+01,-8.468915e-01,-4.682231e-08,4.862848e+00,4.849918e-04,-2.385652e-08,2.700825e+01,1.960999e-01,6.764596e-01,-1.907265e-01,-3.576963e-01,2.496350e+00,2.546273e+01,3.120236e-01,-3.707256e-03,-1.796764e+00,1.781018e-03,-1.368100e-02
9.867075e+10,-6.906876e+01,-8.468710e-01,-4.783805e-08,4.863082e+00,4.878522e-04,-2.433001e-08,2.698683e+01,1.820468e-01,7.756350e-01,-8.124241e-01,-3.091375e-01,2.208187e+00,2.538703e+01,3.120930e-01,-4.250777e-03,-1.793443e+00,1.513839e-03,-1.210175e-02
9.980985e+10,-6.881533e+01,-8.468455e-01,-4.912355e-08,4.863373e+00,4.914222e-04,-2.502552e-08,2.692637e+01,1.674541e-01,8.815421e-01,-1.495439e+00,-2.511469e-01,1.856575e+00,2.529366e+01,3.121636e-01,-4.831190e-03,-1.789808e+00,1.194706e-03,-1.017477e-02
1.012230e+11,-6.850091e+01,-8.468136e-01,-5.077298e-08,4.863736e+00,4.959061e-04,-2.602416e-08,2.680449e+01,1.535256e-01,9.873254e-01,-2.264837e+00,-1.795761e-01,1.413368e+00,2.517809e+01,3.122281e-01,-5.410925e-03,-1.785725e+00,8.008117e-04,-7.745821e-03
1.028450e+11,-6.813999e+01,-8.467766e-01,-5.275042e-08,4.864158e+00,5.011292e-04,-2.728651e-08,2.660530e+01,1.433458e-01,1.072387e+00,-3.099866e+00,-9.371279e-02,8.705842e-01,2.504575e+01,3.122702e-01,-5.877097e-03,-1.781305e+00,3.283152e-04,-4.771144e-03
1.042728e+11,-6.782225e+01,-8.467437e-01,-5.456996e-08,4.864532e+00,5.057959e-04,-2.842306e-08,2.637888e+01,1.398984e-01,1.112089e+00,-3.836453e+00,-1.011003e-02,3.324747e-01,2.492952e+01,3.122770e-01,-6.094681e-03,-1.777407e+00,-1.315872e-04,-1.822086e-03
1.054652e+11,-6.755689e+01,-8.467160e-01,-5.614545e-08,4.864848e+00,5.097435e-04,-2.933116e-08,2.615216e+01,1.414816e-01,1.116316e+00,-4.484089e+00,7.023168e-02,-1.922168e-01,2.483266e+01,3.122581e-01,-6.117841e-03,-1.773974e+00,-5.733518e-04,1.053437e-03
1.064923e+11,-6.732828e+01,-8.466920e-01,-5.754080e-08,4.865122e+00,5.131815e-04,-3.004365e-08,2.592740e+01,1.466493e-01,1.094961e+00,-5.092033e+00,1.522112e-01,-7.342549e-01,2.474937e+01,3.122209e-01,-6.000808e-03,-1.770743e+00,-1.023904e-03,4.024026e-03
