fname,tcount,t,M,r_h,rc_spitzer,N,rv,rg,Z,[Fe/H],logM,rc/rh,logM_norm,rc/rh_norm
N4e5_v2_rv0.5_rg2_Z0.02.tar.gz,598179,12189.523329966,9170.1275154,1.6699661,0.015665111000000002,400000,0.5,2.0,0.02,0.0,3.9623753748030133,0.009380496406483942,-0.5840574007565703,-0.5321894826611233
N4e5_v2_rv0.5_rg2_Z0.02.tar.gz,598179,12189.523329966,9170.1275154,1.6699661,0.015665111000000002,400000,0.5,2.0,0.02,0.0,3.9623753748030133,0.009380496406483942,-0.5840574007565703,-0.5321894826611233
N4e5_v2_rv0.5_rg2_Z0.02.tar.gz,598179,12189.523329966,9170.1275154,1.6699661,0.015665111000000002,400000,0.5,2.0,0.02,0.0,3.9623753748030133,0.009380496406483942,-0.5840574007565703,-0.5321894826611233
N4e5_v2_rv0.5_rg2_Z0.02.tar.gz,598179,12189.523329966,9170.1275154,1.6699661,0.015665111000000002,400000,0.5,2.0,0.02,0.0,3.9623753748030133,0.009380496406483942,-0.5840574007565703,-0.5321894826611233
N4e5_v2_rv0.5_rg2_Z0.02.tar.gz,598179,12189.523329966,9170.1275154,1.6699661,0.015665111000000002,400000,0.5,2.0,0.02,0.0,3.9623753748030133,0.009380496406483942,-0.5840574007565703,-0.5321894826611233
N4e5_v2_rv0.5_rg2_Z0.02.tar.gz,598179,12189.523329966,9170.1275154,1.6699661,0.015665111000000002,400000,0.5,2.0,0.02,0.0,3.9623753748030133,0.009380496406483942,-0.5840574007565703,-0.5321894826611233
N4e5_v2_rv0.5_rg2_Z0.02.tar.gz,598179,12189.523329966,9170.1275154,1.6699661,0.015665111000000002,400000,0.5,2.0,0.02,0.0,3.9623753748030133,0.009380496406483942,-0.5840574007565703,-0.5321894826611233
N4e5_v2_rv0.5_rg2_Z0.02.tar.gz,598179,12189.523329966,9170.1275154,1.6699661,0.015665111000000002,400000,0.5,2.0,0.02,0.0,3.9623753748030133,0.009380496406483942,-0.5840574007565703,-0.5321894826611233
N4e5_v2_rv0.5_rg2_Z0.02.tar.gz,598179,12189.523329966,9170.1275154,1.6699661,0.015665111000000002,400000,0.5,2.0,0.02,0.0,3.9623753748030133,0.009380496406483942,-0.5840574007565703,-0.5321894826611233
N4e5_v2_rv0.5_rg2_Z0.02.tar.gz,598179,12189.523329966,9170.1275154,1.6699661,0.015665111000000002,400000,0.5,2.0,0.02,0.0,3.9623753748030133,0.009380496406483942,-0.5840574007565703,-0.5321894826611233
N4e5_v2_rv0.5_rg2_Z0.02.tar.gz,598179,12189.523329966,9170.1275154,1.6699661,0.015665111000000002,400000,0.5,2.0,0.02,0.0,3.9623753748030133,0.009380496406483942,-0.5840574007565703,-0.5321894826611233
N4e5_v2_rv0.5_rg2_Z0.02.tar.gz,598179,12189.523329966,9170.1275154,1.6699661,0.015665111000000002,400000,0.5,2.0,0.02,0.0,3.9623753748030133,0.009380496406483942,-0.5840574007565703,-0.5321894826611233
N4e5_v2_rv0.5_rg2_Z0.02.tar.gz,598179,12189.523329966,9170.1275154,1.6699661,0.015665111000000002,400000,0.5,2.0,0.02,0.0,3.9623753748030133,0.009380496406483942,-0.5840574007565703,-0.5321894826611233
N4e5_v2_rv0.5_rg2_Z0.02.tar.gz,598179,12189.523329966,9170.1275154,1.6699661,0.015665111000000002,400000,0.5,2.0,0.02,0.0,3.9623753748030133,0.009380496406483942,-0.5840574007565703,-0.5321894826611233
N4e5_v2_rv0.5_rg2_Z0.02.tar.gz,598179,12189.523329966,9170.1275154,1.6699661,0.015665111000000002,400000,0.5,2.0,0.02,0.0,3.9623753748030133,0.009380496406483942,-0.5840574007565703,-0.5321894826611233
N4e5_v2_rv0.5_rg2_Z0.02.tar.gz,598179,12189.523329966,9170.1275154,1.6699661,0.015665111000000002,400000,0.5,2.0,0.02,0.0,3.9623753748030133,0.009380496406483942,-0.5840574007565703,-0.5321894826611233
N4e5_v2_rv0.5_rg2_Z0.02.tar.gz,598179,12189.523329966,9170.1275154,1.6699661,0.015665111000000002,400000,0.5,2.0,0.02,0.0,3.9623753748030133,0.009380496406483942,-0.5840574007565703,-0.5321894826611233
N4e5_v2_rv0.5_rg2_Z0.02.tar.gz,598179,12189.523329966,9170.1275154,1.6699661,0.015665111000000002,400000,0.5,2.0,0.02,0.0,3.9623753748030133,0.009380496406483942,-0.5840574007565703,-0.5321894826611233
N4e5_v2_rv0.5_rg2_Z0.02.tar.gz,598179,12189.523329966,9170.1275154,1.6699661,0.015665111000000002,400000,0.5,2.0,0.02,0.0,3.9623753748030133,0.009380496406483942,-0.5840574007565703,-0.5321894826611233
N4e5_v2_rv0.5_rg2_Z0.02.tar.gz,598179,12189.523329966,9170.1275154,1.6699661,0.015665111000000002,400000,0.5,2.0,0.02,0.0,3.9623753748030133,0.009380496406483942,-0.5840574007565703,-0.5321894826611233
N4e5_v2_rv0.5_rg2_Z0.02.tar.gz,598179,12189.523329966,9170.1275154,1.6699661,0.015665111000000002,400000,0.5,2.0,0.02,0.0,3.9623753748030133,0.009380496406483942,-0.5840574007565703,-0.5321894826611233
N4e5_v2_rv0.5_rg2_Z0.02.tar.gz,598179,12189.523329966,9170.1275154,1.6699661,0.015665111000000002,400000,0.5,2.0,0.02,0.0,3.9623753748030133,0.009380496406483942,-0.5840574007565703,-0.5321894826611233
N4e5_v2_rv0.5_rg2_Z0.02.tar.gz,598179,12189.523329966,9170.1275154,1.6699661,0.015665111000000002,400000,0.5,2.0,0.02,0.0,3.9623753748030133,0.009380496406483942,-0.5840574007565703,-0.5321894826611233
N4e5_v2_rv0.5_rg2_Z0.02.tar.gz,598179,12189.523329966,9170.1275154,1.6699661,0.015665111000000002,400000,0.5,2.0,0.02,0.0,3.9623753748030133,0.009380496406483942,-0.5840574007565703,-0.5321894826611233
N4e5_v2_rv0.5_rg2_Z0.02.tar.gz,598179,12189.523329966,9170.1275154,1.6699661,0.015665111000000002,400000,0.5,2.0,0.02,0.0,3.9623753748030133,0.009380496406483942,-0.5840574007565703,-0.5321894826611233
N4e5_v2_rv0.5_rg2_Z0.02.tar.gz,598179,12189.523329966,9170.1275154,1.6699661,0.015665111000000002,400000,0.5,2.0,0.02,0.0,3.9623753748030133,0.009380496406483942,-0.5840574007565703,-0.5321894826611233
N4e5_v2_rv0.5_rg2_Z0.02.tar.gz,598179,12189.523329966,9170.1275154,1.6699661,0.015665111000000002,400000,0.5,2.0,0.02,0.0,3.9623753748030133,0.009380496406483942,-0.5840574007565703,-0.5321894826611233
N4e5_v2_rv0.5_rg2_Z0.02.tar.gz,598179,12189.523329966,9170.1275154,1.6699661,0.015665111000000002,400000,0.5,2.0,0.02,0.0,3.9623753748030133,0.009380496406483942,-0.5840574007565703,-0.5321894826611233
N4e5_v2_rv0.5_rg2_Z0.02.tar.gz,598179,12189.523329966,9170.1275154,1.6699661,0.015665111000000002,400000,0.5,2.0,0.02,0.0,3.9623753748030133,0.009380496406483942,-0.5840574007565703,-0.5321894826611233
N4e5_v2_rv0.5_rg2_Z0.02.tar.gz,598179,12189.523329966,9170.1275154,1.6699661,0.015665111000000002,400000,0.5,2.0,0.02,0.0,3.9623753748030133,0.009380496406483942,-0.5840574007565703,-0.5321894826611233
N4e5_v2_rv0.5_rg2_Z0.02.tar.gz,598179,12189.523329966,9170.1275154,1.6699661,0.015665111000000002,400000,0.5,2.0,0.02,0.0,3.9623753748030133,0.009380496406483942,-0.5840574007565703,-0.5321894826611233
N4e5_v2_rv0.5_rg2_Z0.02.tar.gz,598179,12189.523329966,9170.1275154,1.6699661,0.015665111000000002,400000,0.5,2.0,0.02,0.0,3.9623753748030133,0.009380496406483942,-0.5840574007565703,-0.5321894826611233
N4e5_v2_rv0.5_rg2_Z0.02.tar.gz,598179,12189.523329966,9170.1275154,1.6699661,0.015665111000000002,400000,0.5,2.0,0.02,0.0,3.9623753748030133,0.009380496406483942,-0.5840574007565703,-0.5321894826611233
N4e5_v2_rv0.5_rg2_Z0.02.tar.gz,598179,12189.523329966,9170.1275154,1.6699661,0.015665111000000002,400000,0.5,2.0,0.02,0.0,3.9623753748030133,0.009380496406483942,-0.5840574007565703,-0.5321894826611233
N4e5_v2_rv0.5_rg2_Z0.02.tar.gz,598179,12189.523329966,9170.1275154,1.6699661,0.015665111000000002,400000,0.5,2.0,0.02,0.0,3.9623753748030133,0.009380496406483942,-0.5840574007565703,-0.5321894826611233
N4e5_v2_rv0.5_rg2_Z0.02.tar.gz,598179,12189.523329966,9170.1275154,1.6699661,0.015665111000000002,400000,0.5,2.0,0.02,0.0,3.9623753748030133,0.009380496406483942,-0.5840574007565703,-0.5321894826611233
N4e5_v2_rv0.5_rg2_Z0.02.tar.gz,598179,12189.523329966,9170.1275154,1.6699661,0.015665111000000002,400000,0.5,2.0,0.02,0.0,3.9623753748030133,0.009380496406483942,-0.5840574007565703,-0.5321894826611233
N4e5_v2_rv0.5_rg2_Z0.02.tar.gz,598179,12189.523329966,9170.1275154,1.6699661,0.015665111000000002,400000,0.5,2.0,0.02,0.0,3.9623753748030133,0.009380496406483942,-0.5840574007565703,-0.5321894826611233
N4e5_v2_rv0.5_rg2_Z0.02.tar.gz,598179,12189.523329966,9170.1275154,1.6699661,0.015665111000000002,400000,0.5,2.0,0.02,0.0,3.9623753748030133,0.009380496406483942,-0.5840574007565703,-0.5321894826611233
N4e5_v2_rv0.5_rg2_Z0.02.tar.gz,598179,12189.523329966,9170.1275154,1.6699661,0.015665111000000002,400000,0.5,2.0,0.02,0.0,3.9623753748030133,0.009380496406483942,-0.5840574007565703,-0.5321894826611233
N4e5_v2_rv0.5_rg2_Z0.02.tar.gz,598179,12189.523329966,9170.1275154,1.6699661,0.015665111000000002,400000,0.5,2.0,0.02,0.0,3.9623753748030133,0.009380496406483942,-0.5840574007565703,-0.5321894826611233
N4e5_v2_rv0.5_rg2_Z0.02.tar.gz,598179,12189.523329966,9170.1275154,1.6699661,0.015665111000000002,400000,0.5,2.0,0.02,0.0,3.9623753748030133,0.009380496406483942,-0.5840574007565703,-0.5321894826611233
N4e5_v2_rv0.5_rg2_Z0.02.tar.gz,598179,12189.523329966,9170.1275154,1.6699661,0.015665111000000002,400000,0.5,2.0,0.02,0.0,3.9623753748030133,0.009380496406483942,-0.5840574007565703,-0.5321894826611233
N4e5_v2_rv0.5_rg2_Z0.02.tar.gz,598179,12189.523329966,9170.1275154,1.6699661,0.015665111000000002,400000,0.5,2.0,0.02,0.0,3.9623753748030133,0.009380496406483942,-0.5840574007565703,-0.5321894826611233
N4e5_v2_rv0.5_rg2_Z0.02.tar.gz,598179,12189.523329966,9170.1275154,1.6699661,0.015665111000000002,400000,0.5,2.0,0.02,0.0,3.9623753748030133,0.009380496406483942,-0.5840574007565703,-0.5321894826611233
N4e5_v2_rv0.5_rg8_Z0.0002.tar.gz,1257150,10000.01627676,42278.936594,4.9534682,0.058064250000000005,400000,0.5,8.0,0.0002,-2.0,4.6261240553344,0.011721938580326408,0.4777235682559436,-0.4990444189020298
N4e5_v2_rv0.5_rg8_Z0.0002.tar.gz,1270823,10388.863624824,40602.6476905,4.9629533,0.054194045,400000,0.5,8.0,0.0002,-2.0,4.608554354756541,0.010919716895180136,0.44961778928869417,-0.5104005348890691
N4e5_v2_rv0.5_rg8_Z0.0002.tar.gz,1297570,10777.773975396,38582.3405385,4.90883425,0.0196210925,400000,0.5,8.0,0.0002,-2.0,4.58638856991551,0.003997098190879025,0.41415977754757644,-0.6083959673183952
N4e5_v2_rv0.5_rg8_Z0.0002.tar.gz,1322881,11166.694654248,36456.269423,4.8823312,0.047820672,400000,0.5,8.0,0.0002,-2.0,4.561772225155527,0.009794639085525374,0.3747816708041083,-0.526326948170398
N4e5_v2_rv0.5_rg8_Z0.0002.tar.gz,1341815,11555.554396248,34601.288594,4.805062400000001,0.026232601499999997,400000,0.5,8.0,0.0002,-2.0,4.539092272747772,0.005459367499577111,0.33850115899143796,-0.5876963275787445
N4e5_v2_rv0.5_rg8_Z0.0002.tar.gz,1363618,11944.410006936,32688.6502765,4.7079033,0.0462600475,400000,0.5,8.0,0.0002,-2.0,4.5143969888101125,0.009826040288465569,0.298996775361816,-0.5258824379940664
N4e5_v2_rv0.5_rg8_Z0.0002.tar.gz,1388672,12333.339464826,30782.90924,4.65798725,0.023581746,400000,0.5,8.0,0.0002,-2.0,4.488309661862341,0.005062647176631924,0.25726557784986664,-0.5933122341108146
N4e5_v2_rv0.5_rg8_Z0.0002.tar.gz,1417480,12722.226576767998,28647.0277965,4.59329925,0.0222225385,400000,0.5,8.0,0.0002,-2.0,4.4570795694608485,0.004838034121116754,0.20730763632015975,-0.5964918189535859
N4e5_v2_rv0.5_rg8_Z0.0002.tar.gz,1444400,13111.109040984,26624.498295,4.4202711500000005,0.036152919500000005,400000,0.5,8.0,0.0002,-2.0,4.425281432793613,0.008178891808481026,0.1564410096079238,-0.549199196357647
N4e5_v2_rv0.5_rg8_Z0.0002.tar.gz,1461806,13499.985824646,24835.359114,4.29270645,0.0219068865,400000,0.5,8.0,0.0002,-2.0,4.3950704441822985,0.005103280821822792,0.10811330108898974,-0.5927370310262962
N4e5_v2_rv0.5_rg8_Z0.02.tar.gz,291391,10000.087522416,41584.0315653,6.0084145,0.082050645,400000,0.5,8.0,0.02,0.0,4.618926591818115,0.013655956159482674,0.4662099788343637,-0.47166678955526503
N4e5_v2_rv0.5_rg8_Z0.02.tar.gz,299990,10388.84254992,40696.075526040004,6.144371499999999,0.07558164999999999,400000,0.5,8.0,0.02,0.0,4.6095525306118965,0.012300957062898946,0.45121454444321357,-0.4908479301153494
N4e5_v2_rv0.5_rg8_Z0.02.tar.gz,306799,10777.812224238,39879.75620942,6.166252,0.16825266,400000,0.5,8.0,0.02,0.0,4.600752494744251,0.02728604993762824,0.43713736299644484,-0.27872146194220987
N4e5_v2_rv0.5_rg8_Z0.02.tar.gz,311392,11166.668843328,39142.45225697,6.2114475,0.067351475,400000,0.5,8.0,0.02,0.0,4.59264803052762,0.010843120705761418,0.42417286887139083,-0.5114848177342101
N4e5_v2_rv0.5_rg8_Z0.02.tar.gz,322619,11555.552342682002,38242.349099850006,6.2240495000000005,0.0477677605,400000,0.5,8.0,0.02,0.0,4.582544561683767,0.0076747076802650745,0.4080106206378786,-0.5563363425416232
N4e5_v2_rv0.5_rg8_Z0.02.tar.gz,329901,11944.388801574001,37405.94874813,6.241375,0.127282055,400000,0.5,8.0,0.02,0.0,4.572940674474431,0.020393271514690274,0.3926475397512221,-0.37629448033995316
N4e5_v2_rv0.5_rg8_Z0.02.tar.gz,336499,12333.362033574,36666.38552533,6.337638500000001,0.079752995,400000,0.5,8.0,0.02,0.0,4.564268100476765,0.012584024002000111,0.37877425564058165,-0.4868408818741354
N4e5_v2_rv0.5_rg8_Z0.02.tar.gz,342340,12722.268855510001,35899.137314470005,6.378456,0.122447275,400000,0.5,8.0,0.02,0.0,4.555084012253334,0.019197008649115083,0.3640827159367834,-0.3932285773657434
N4e5_v2_rv0.5_rg8_Z0.02.tar.gz,346792,13111.132589964,35190.41097733,6.380199,0.050374655,400000,0.5,8.0,0.02,0.0,4.546424338848388,0.007895467680553537,0.35023006855844874,-0.5532113009041393
N4e5_v2_rv0.5_rg8_Z0.02.tar.gz,366139,13499.966281770003,34125.80092727,6.423639,0.052907825,400000,0.5,8.0,0.02,0.0,4.5330828529927505,0.008236425645961736,0.3288880513230635,-0.5483847569779745
N8e5_rv0.5_rg20_Z0.0002.tar.gz,904061,10000.002006522001,223644.42339116,4.6810113,0.023342644500000002,800000,0.5,20.0,0.0002,-2.0,5.349558073442537,0.004986666983692179,1.6349815716142675,-0.5943877970128372
N8e5_rv0.5_rg20_Z0.0002.tar.gz,918145,10388.900265678,221304.57109560003,4.8666471,0.05025174,800000,0.5,20.0,0.0002,-2.0,5.344990384469928,0.010325741515138832,1.62767476202543,-0.5188087510144721
N8e5_rv0.5_rg20_Z0.0002.tar.gz,929703,10777.779655830002,219298.5532878,5.0126555,0.046700944,800000,0.5,20.0,0.0002,-2.0,5.341035766646981,0.009316607534669,1.6213486659181489,-0.5330938828438224
N8e5_rv0.5_rg20_Z0.0002.tar.gz,941048,11166.671849949,217439.78260280003,5.1301144999999995,0.0486776475,800000,0.5,20.0,0.0002,-2.0,5.337339005179205,0.009488608392658682,1.6154350557090535,-0.5306590674687619
N8e5_rv0.5_rg20_Z0.0002.tar.gz,948445,11555.54652285,215842.69676992,5.257198000000001,0.033417165,800000,0.5,20.0,0.0002,-2.0,5.334137358499895,0.006356459277356492,1.610313467352943,-0.5749972464293431
N8e5_rv0.5_rg20_Z0.0002.tar.gz,957825,11944.43669529,214235.12860976,5.3827625,0.034749271,800000,0.5,20.0,0.0002,-2.0,5.330890684565463,0.006455657480708093,1.6051198501040036,-0.5735930132556146
N8e5_rv0.5_rg20_Z0.0002.tar.gz,973693,12333.322824372,212528.01712796,5.497053,0.065799595,800000,0.5,20.0,0.0002,-2.0,5.327416190301701,0.011969976458295017,1.5995617947821426,-0.4955332361908855
N8e5_rv0.5_rg20_Z0.0002.tar.gz,982132,12722.217714063001,211060.08888824,5.5960019999999995,0.043136004000000006,800000,0.5,20.0,0.0002,-2.0,5.324406116707286,0.007708361076354156,1.5947466607538263,-0.5558599506958011
N8e5_rv0.5_rg20_Z0.0002.tar.gz,994327,13111.117321005002,209487.75434155998,5.6970585,0.031846438,800000,0.5,20.0,0.0002,-2.0,5.321158641253036,0.005589979109394787,1.5895517613351222,-0.5858474114776133
N8e5_rv0.5_rg20_Z0.0002.tar.gz,1003681,13477.886281827,208227.41690888,5.7727825,0.063336425,800000,0.5,20.0,0.0002,-2.0,5.318537911669792,0.010971559209098905,1.585359450483086,-0.5096666637649163
N8e5_rv0.5_rg20_Z0.002.tar.gz,772371,10000.297845549,230481.51408688002,4.3212711,0.44987816,800000,0.5,20.0,0.002,-1.0,5.362636098263581,0.10410783067972756,1.6559021372960554,0.808754816237829
N8e5_rv0.5_rg20_Z0.002.tar.gz,773962,10388.873983851001,229389.94600216,4.387573400000001,0.398884145,800000,0.5,20.0,0.002,-1.0,5.360574379164771,0.09091224433988955,1.6526040605287875,0.6219603032412501
N8e5_rv0.5_rg20_Z0.002.tar.gz,776470,10777.919825574001,228275.90054960002,4.4580193,0.339805465,800000,0.5,20.0,0.002,-1.0,5.358460064750086,0.07622341720234364,1.6492218484448038,0.4140277232872091
N8e5_rv0.5_rg20_Z0.002.tar.gz,780599,11166.73721757,227031.92175348,4.54180925,0.27028438,800000,0.5,20.0,0.002,-1.0,5.356086925328413,0.05951028876873241,1.6454256009362915,0.17743947279162642
N8e5_rv0.5_rg20_Z0.002.tar.gz,784344,11555.552587887001,225826.79835551998,4.612482,0.195145855,800000,0.5,20.0,0.002,-1.0,5.353775477391204,0.04230820954965245,1.641728039641514,-0.06607028323608921
N8e5_rv0.5_rg20_Z0.002.tar.gz,791184,11944.45691208,224468.93455224,4.71204525,0.151267085,800000,0.5,20.0,0.002,-1.0,5.351156245178626,0.03210221400144661,1.637538124093188,-0.21054464905618087
N8e5_rv0.5_rg20_Z0.002.tar.gz,801825,12333.359214594,222913.39015328002,4.822720950000001,0.088479535,800000,0.5,20.0,0.002,-1.0,5.348136156838334,0.018346393232641832,1.6327069697443883,-0.4052697469186118
N8e5_rv0.5_rg20_Z0.002.tar.gz,815427,12722.215018491,221129.69271324,4.9443741999999995,0.05629546,800000,0.5,20.0,0.002,-1.0,5.344647062414513,0.011385760406241098,1.6271255589379146,-0.5038033009017451
N8e5_rv0.5_rg20_Z0.002.tar.gz,826940,13111.124733828,219588.14576056,5.0659165,0.073610335,800000,0.5,20.0,0.002,-1.0,5.341608891471432,0.014530506967495417,1.6222654783342323,-0.4592867946034446
N8e5_rv0.5_rg20_Z0.002.tar.gz,838787,13499.979863831999,218103.79585455998,5.15923,0.08033454,800000,0.5,20.0,0.002,-1.0,5.338663224058041,0.015571032886690456,1.6175533731469576,-0.44455728374044035
N8e5_rv0.5_rg20_Z0.02.tar.gz,672715,10000.051874604,231591.7729078,4.7983862,0.08442588,800000,0.5,20.0,0.02,0.0,5.364723127403381,0.01759464046474625,1.6592407018573294,-0.41591143335500314
N8e5_rv0.5_rg20_Z0.02.tar.gz,681613,10388.883418353,229954.20744936,4.8999889,0.05147122,800000,0.5,20.0,0.02,0.0,5.361641360225878,0.01050435440782325,1.6543108815262664,-0.5162803367822701
N8e5_rv0.5_rg20_Z0.02.tar.gz,692800,10777.797850941,228296.14278660002,5.00681,0.09345099,800000,0.5,20.0,0.02,0.0,5.358498573861472,0.018664776574305795,1.6492834504378509,-0.40076276559010543
N8e5_rv0.5_rg20_Z0.02.tar.gz,701263,11166.680610558,226779.69135936,5.093437000000001,0.06995796,800000,0.5,20.0,0.02,0.0,5.355604159896902,0.013734922018275673,1.6446533340185403,-0.47054896206683705
N8e5_rv0.5_rg20_Z0.02.tar.gz,714573,11555.560674603,225277.43616444,5.1806355,0.102080295,800000,0.5,20.0,0.02,0.0,5.352717694875139,0.019704203277763895,1.640035933309924,-0.3860488150412071
N8e5_rv0.5_rg20_Z0.02.tar.gz,724986,11944.431978039001,223865.69649588002,5.2583535,0.137363735,800000,0.5,20.0,0.02,0.0,5.349987550640637,0.026122955598173455,1.6356685947736982,-0.2951860308603502
N8e5_rv0.5_rg20_Z0.02.tar.gz,736232,12333.324846051,222500.05579484,5.3323925,0.123435605,800000,0.5,20.0,0.02,0.0,5.347330124222065,0.02314825943514098,1.6314175809780374,-0.3372953321658096
N8e5_rv0.5_rg20_Z0.02.tar.gz,747346,12722.241974211,221154.99187316,5.4258415,0.119543545,800000,0.5,20.0,0.02,0.0,5.344696746638023,0.022032258959278482,1.6272050374582203,-0.3530932482283439
N8e5_rv0.5_rg20_Z0.02.tar.gz,762654,13111.103169252003,219723.96511028,5.489507,0.07641417,800000,0.5,20.0,0.02,0.0,5.341877427642134,0.013920042364460053,1.6226950484469973,-0.4679284294113936
N8e5_rv0.5_rg20_Z0.02.tar.gz,776347,13499.983233297,218248.97754192,5.6063195,0.059546205,800000,0.5,20.0,0.02,0.0,5.338952217789098,0.010621264984987031,1.61801566867055,-0.5146253702076112
N8e5_rv0.5_rg2_Z0.0002.tar.gz,941030,10000.02626667,151042.04527239996,3.51273925,0.032214223,800000,0.5,2.0,0.0002,-2.0,5.17909785781008,0.009170684388259106,1.3623009347391577,-0.5351595464957871
N8e5_rv0.5_rg2_Z0.0002.tar.gz,953337,10388.886113925,146952.84188576,3.56016595,0.0406059815,800000,0.5,2.0,0.0002,-2.0,5.167177989206655,0.011405642902685477,1.3432330405082953,-0.5035218476078304
N8e5_rv0.5_rg2_Z0.0002.tar.gz,970403,10777.766851863002,142607.72813904,3.63535875,0.0281542785,800000,0.5,2.0,0.0002,-2.0,5.15414306126057,0.007744566750117853,1.322381415741943,-0.5553474292341375
N8e5_rv0.5_rg2_Z0.0002.tar.gz,988538,11166.670502163,138364.45102608,3.6879712,0.028873664,800000,0.5,2.0,0.0002,-2.0,5.141024524323625,0.007829145737363676,1.3013960439144845,-0.5541501432382413
N8e5_rv0.5_rg2_Z0.0002.tar.gz,1009919,11555.569435211999,133857.14726448,3.72819655,0.033007861,800000,0.5,2.0,0.0002,-2.0,5.126641565172961,0.008853573184064021,1.2783880097711497,-0.5396485196590749
N8e5_rv0.5_rg2_Z0.0002.tar.gz,1035078,11944.448151471,129108.53664407998,3.7741977999999996,0.039083310499999996,800000,0.5,2.0,0.0002,-2.0,5.110954958725353,0.010355395390246902,1.2532945659979358,-0.5183889757186559
N8e5_rv0.5_rg2_Z0.0002.tar.gz,1063966,12333.337650018002,124350.62186732,3.8092696000000004,0.0302150625,800000,0.5,2.0,0.0002,-2.0,5.094647961482676,0.007931983207489435,1.2272086997026501,-0.5526943932127991
N8e5_rv0.5_rg2_Z0.0002.tar.gz,1087362,12722.221083527998,119745.83537108,3.83974335,0.017564369,800000,0.5,2.0,0.0002,-2.0,5.07826041806313,0.004574360158733005,1.2009939858476866,-0.6002243434602579
N8e5_rv0.5_rg2_Z0.0002.tar.gz,1110663,13111.109234289,114986.58727332,3.8539029500000006,0.0086752195,800000,0.5,2.0,0.0002,-2.0,5.060647184589203,0.0022510217855901114,1.172818568473722,-0.633113132844877
N8e5_rv0.5_rg2_Z0.0002.tar.gz,1137814,13477.878869004,110186.4474326,3.8488591,0.025227827999999997,800000,0.5,2.0,0.0002,-2.0,5.042128181020395,0.0065546249796465655,1.1431942149628525,-0.5721920458949685
N8e5_rv0.5_rg2_Z0.002.tar.gz,806650,10000.004028201001,167888.63368244,3.48895605,0.0325646895,800000,0.5,2.0,0.002,-1.0,5.225021294731911,0.00933364852790278,1.4357634255665732,-0.5328526533940577
N8e5_rv0.5_rg2_Z0.002.tar.gz,817307,10388.859158205001,164022.00278244,3.54799055,0.05081477,800000,0.5,2.0,0.002,-1.0,5.21490211052359,0.014322126647152428,1.4195760378858542,-0.4622365915623737
N8e5_rv0.5_rg2_Z0.002.tar.gz,825373,10777.786394760002,160463.12661144,3.6148812000000006,0.054716055,800000,0.5,2.0,0.002,-1.0,5.205375250142846,0.015136335600738411,1.4043361747517917,-0.45071078580841617
N8e5_rv0.5_rg2_Z0.002.tar.gz,839678,11166.677241093,156721.35758676,3.6811507000000003,0.040216177,800000,0.5,2.0,0.002,-1.0,5.19512818504567,0.010924892860267849,1.3879442194416831,-0.5103272647930729
N8e5_rv0.5_rg2_Z0.002.tar.gz,850939,11555.577521928,153097.86625587998,3.7308969,0.057952335,800000,0.5,2.0,0.002,-1.0,5.1849691379239005,0.015533084015267214,1.3716930641270533,-0.44509448161658727
N8e5_rv0.5_rg2_Z0.002.tar.gz,862846,11944.436021397001,149591.50838696,3.7596131499999994,0.072502375,800000,0.5,2.0,0.002,-1.0,5.174906941353609,0.019284530643797756,1.355596838043041,-0.391989630648849
N8e5_rv0.5_rg2_Z0.002.tar.gz,876430,12333.341693376002,145890.76686156,3.8245123,0.05617869,800000,0.5,2.0,0.002,-1.0,5.164027807123323,0.01468911212548591,1.3381937786865943,-0.4570416065168693
N8e5_rv0.5_rg2_Z0.002.tar.gz,889157,12722.231865816,142246.52420748,3.8425202499999997,0.0400935715,800000,0.5,2.0,0.002,-1.0,5.153041663215059,0.010434186130834315,1.320619538817238,-0.5172736271742542
N8e5_rv0.5_rg2_Z0.002.tar.gz,901176,13111.125407721001,138624.63771024,3.8798982499999997,0.046304427999999995,800000,0.5,2.0,0.002,-1.0,5.1418404241480244,0.01193444389939865,1.30270121698914,-0.49603622915107937
N8e5_rv0.5_rg2_Z0.002.tar.gz,912216,13477.893020757001,135368.3720734,3.8883737500000004,0.052414165,800000,0.5,2.0,0.002,-1.0,5.131517206162162,0.013479713723507158,1.2861874419446737,-0.4741616479988029
N8e5_rv0.5_rg2_Z0.02.tar.gz,619721,10000.036375065,176378.25697088,3.8015233,0.06416879,800000,0.5,2.0,0.02,0.0,5.246445046444451,0.01687975712262503,1.4700344268060992,-0.4260312023672939
N8e5_rv0.5_rg2_Z0.02.tar.gz,625757,10388.892852855,172889.51833292,3.84826415,0.06111473,800000,0.5,2.0,0.02,0.0,5.23776866436611,0.01588111616506367,1.4561550510108974,-0.44016779671952344
N8e5_rv0.5_rg2_Z0.02.tar.gz,637665,10777.789764225,169081.3693162,3.9068883000000003,0.0438640425,800000,0.5,2.0,0.02,0.0,5.228095756332647,0.011227360275439663,1.4406815593623465,-0.506045586657727
N8e5_rv0.5_rg2_Z0.02.tar.gz,644090,11166.671176056001,165595.77246736,3.9592107000000003,0.051496555,800000,0.5,2.0,0.02,0.0,5.219049245386463,0.01300677304190959,1.4262100983404862,-0.480856517178551
